Backup de Produtos ERP
Gerado em: 2026-03-12T12:43:47.316695
Total de produtos: 8611

codigo_interno | nome | preco
2224 | ESCOVA DUPLA FACE SAVANA UN | 15.00
2225 | FUROLISIN 20MG 10 COMP | 19.99
2226 | BONGOS ENLATADO PATÊ FRANGO 280G | 5.00
2227 | BONGOS ENLATADO PATÊ PEIXE 280G | 5.00
2228 | OSSO COXINHA KG | 90.00
2229 | OTOMAX POMADA 12,5G | 98.00
2230 | POSATEX 17,5ML | 145.00
2231 | MASCARA REST PROFUNDA MILK MELANCIA500ML | 102.00
2232 | BRAVECTO 1000MG (20-40KG) | 270.00
2233 | COLONIA SPLET SKY 60ML | 17.00
2234 | COLONIA SPLET SCADA 60ML | 17.00
2235 | BISC BISCROK PEDIGREE UND | 0.50
2236 | RACAO SNOW CAT PEIXE 25KG | 170.00
2237 | EMEDRON 10MG 10COMP | 83.00
2238 | EMEDRON 5MG 10COMP | 46.00
2239 | ROUPA CAES | 25.00
2240 | RACAO PREMIER YORKSHIRE FILHOTE 1KG | 40.00
2241 | RACAO CATLLY GATO AD PEIXE 25KG | 170.00
2242 | BEGACAT GATO PESCADO 25KG | 170.00
2243 | NUXCELL FEL- 2G | 58.00
2244 | HEMO CARE GP INOVET 15ML | 40.00
2245 | TARGIMAX 10 40ML | 80.00
2246 | SALUTE INOVET 21,8G | 24.98
2247 | GEL DENTAL INOVET OROZYME 70G | 150.00
2248 | NATU VERM VETBRAS 4COMP | 10.00
2249 | MARAVALHA PARA HAMSTER 350G | 6.50
2250 | AROMATIZADOR PETMAIS CATMAIS ERVA 5G | 18.49
2251 | ALERGOCORT COVELI 10 COMP | 18.00
2252 | CANTO LINDO CALCIO 20ML | 14.00
2253 | CANTO LINDO VIAS AEREAS 10ML | 14.00
2254 | CANTO LINDO MINERAIS 20ML | 14.00
2255 | CANTO LINDO VITAMINICO 30ML | 14.00
2256 | CLEAR CATS GRAN SANIT 5X4KG (ROXA) | 23.00
2257 | CLEAR CATS GRAN SANIT 4KG (ROXA) | 6.00
2258 | MELOXIVET 6MG 1 COMPRIMIDO | 6.50
2259 | CATLLY GATO AD PEIXE KG | 9.00
2260 | PELEFOOD DOG ORGANNACT 40G | 88.00
2261 | LIMPA PISOS CAFUNE ROSAS E LICHIA 900ML | 9.99
2262 | DESINFETANTE CAFUNE ERVA/DOC SPRAY 500ML | 14.99
2263 | DESINFETANTE CAFUNE ERVA DOCE 1L | 35.99
2264 | DESINFETANTE CAFUNE SEM FRAGANCIA 1L | 35.99
2265 | CONDICIONADOR CAFUNE HIDRA/DESENBA 300ML | 21.00
2266 | CONDICIONADOR CAFUNE MACIEZ/BRILHO 300ML | 21.00
2267 | SHAMPOO CAFUNE SEM FRAGANCIA 300ML | 19.99
2268 | SHAMPOO CAFUNE PELOS CLAROS 300ML | 19.99
2269 | SHAMPOO CAFUNE FILHOTES ALGODAO 300ML | 19.99
2270 | TOALHA UMEDECIDA CAFUNE S/FRAGAN 50UN | 18.69
2271 | ARRANHADOR BIODEGRADAVEL P | 50.00
2272 | ARRANHADOR BIODEGRADAVEL M | 65.00
2273 | GRANULADO CAFUNE SANITARIO 1,3KG | 18.99
2274 | SHAMPOO CAFUNE 2EM1 AMENDOAS 300ML | 19.99
2275 | OSSO OVO FRITO 1KG | 101.20
2276 | OSSO FANTASIA CENOURA KG | 95.00
2277 | BRINQUEDO PET MORDEDOR C/SOM 12,8CM | 10.89
2278 | BRINQUEDO PET MORDEDOR HOT DOG 16,5CM | 11.79
2279 | BRINQUEDO PET MORDEDOR POLVO C/SOM 9CM | 11.79
2280 | BRINQUEDO PET MORD. OSSO COM SOM/CORDA | 13.29
2281 | BRINQUEDO PET PELUCIA LAGOSTA 12CM | 13.89
2282 | BRINQUEDO PET PELUCIA BERINGELA 8CM | 10.39
2283 | BRINQUEDO PET PELUCIA MEXERICA 8CM | 9.39
2284 | BRINQUEDO PET PELUCIA ESTRELA 10CM | 6.99
2285 | BRINQUEDO PET PELUCIA COELHO 8CM | 9.39
2286 | BRINQUEDO PET PELUCIA PIRULITO 12CM | 6.99
2287 | BRINQUEDO PET PELUCIA DONUT 11CM | 6.99
2288 | BRINQUEDO PET PELUCIA MORANGO 10CM | 6.99
2289 | BRINQUEDO PET PELUCIA SIRI 12CM | 12.19
2290 | BRINQUEDO PET PELUCIA BURRINHO 20CM | 25.00
2291 | BRINQUEDO PET PELUCIA TRONCO LONGO 14CM | 13.29
2292 | BRINQUEDO PET PELUCIA DINOSSAURO 25X9CM | 29.49
2293 | BRINQUEDO PET BOLA COM CRAVO/SOM 9CM | 15.29
2294 | BRINQUEDO PET OSSINHO CRAVO/BORRACH 16CM | 9.39
2295 | BRINQUEDO PET BOLA SORRISO DE BORRAC 8CM | 5.99
2296 | BRINQUEDO PET BOLA PONTAS DE BORRACH 8CM | 5.99
2297 | BRINQUEDO PET OSSINHO DE BORRACHA 13CM | 9.39
2298 | BRINQUEDO PET CARA/CACHORRO BORRACH 11CM | 10.99
2299 | BRINQUEDO PET MORDE. ANEL COM CORDA 12CM | 9.39
2300 | BRINQUEDO PET OSSINHO C/ CRAVOS 20CM | 12.00
2301 | BRINQUEDO PET PINO DE BOLICHE 13,5CM | 4.99
2302 | BRINQUEDO PET BOLA COM CRAVOS 6,5CM | 5.99
2303 | BRINQUEDO PET MORDEDOR DE BORRACHA/CORDA | 9.39
2304 | BRINQUEDO PET PELUCIA SORVETE 30X7CM | 11.79
2305 | RACAO CANTO NATURAL CANARIO/BELGA 100G | 2.00
2306 | BRINQUEDO PET PELUCIA PATO 8CM | 9.39
2307 | BRINQUEDO PET PELUCIA CAMARAO 16X11CM | 15.29
2308 | BRINQUEDO PET PELUCIA BANANA 15X6CM | 9.39
2309 | BRINQUEDO PET PELUCIA NUVEM 13X7CM | 6.99
2310 | BRINQUEDO PET PNEU DE BORRACHA 9,5X4CM | 9.39
2311 | BRINQUEDO PET PELUCIA FRANGO 13X13CM | 14.49
2312 | BRINQUEDO PET HALTERE CRAVOS/BORRAC 12CM | 9.39
2313 | COPO LIMPA PATAS PET 11CM | 14.99
2314 | BRINQUEDO CALOPSITA COM GUIZO | 10.00
2315 | PIPI NATU DOG VETBRAS 20ML | 12.00
2316 | AREIA SANITARIA MAZ CAT 4KG | 7.00
2317 | AREIA SANITARIA MAZ CAT 6X4KG | 30.00
2318 | BRINQUDO PET PELUCIA MELANCIA 12X8CM | 9.39
2319 | PENTE MASSAGEADOR PET 10CM | 12.00
2320 | CORDA LIMPA DENTES OSSO | 12.49
2321 | BRINQUEDO TPR | 6.00
2322 | CANTO NATURAL BEIJA FLOR NECTAR 250G | 14.99
2323 | RACAO ND PRIME CAES AD FRA/ROMA 2,5KG | 147.99
2324 | RACAO ND QUINOA CAES AD TDR CORDEI 2,5KG | 206.49
2325 | ND OCEAN CAES AD SALMAO/MELAO 800G | 85.00
2326 | ND PRIME CAES FL CORD/BLUEBER 800G | 98.00
2327 | ND OCEAN CAES FL SALMA/MELAO 2,5KG | 205.00
2328 | ND PUMPKIN CAES AD MINI CORDEIRO 2,5KG | 210.00
2329 | ND ANCESTRAL CAES SENIOR MINI FRG 2,5KG | 185.00
2330 | RACAO ND PUMPKIN CAES AD CORDEIRO 800G | 89.00
2331 | RACAO ND ANCESTRAL CAES AD FRANGO 800G | 67.00
2332 | RACAO ND PRIME CAES AD FRAN/ROMA 800G | 79.00
2333 | ND ANCESTRAL CAES SENIOR MINI FRANG 800G | 78.00
2334 | RACAO ND ANCESTRAL CAES AD FRANGO 2,5KG | 158.00
2335 | VETLIFE CAES MINI HYPOALLERGENIC 2KG | 170.00
2336 | VETLIFE FELINE RENAL 2KG | 170.00
2337 | VETLIFE FELINE URINARY STRUVITE 2KG | 170.00
2338 | ND ANCESTRAL CAES AD CORDEIRO 800G | 75.00
2339 | ND ANCESTRAL CAES AD CORDEIR 2,5KG | 175.00
2340 | RACAO ND PRIME CAES FL CORD/BLUE 2,5G | 200.00
2341 | ND OCEAN CAES AD MINI SALMA/MELAO 2,5KG | 197.00
2342 | RACAO ND ANCESTRAL CAES FL FRANGO 800G | 74.00
2343 | NATURALS DISGESTAO BASSAR MAMAO/BANA 60G | 9.49
2344 | NATURALS FIT BASSAR BANANA/ABOBORA 60G | 9.49
2345 | NATURALS DENTAL FRESH BASSAR MENTA 60G | 9.49
2346 | BALANCE CONTROL CALMING BASSAR 60G | 9.49
2347 | NATURALS VIGOR BASSAR QUINOA/AMARANT 60G | 9.49
2348 | DENTAL CARE BASSAR 170G | 15.69
2349 | DENTAL CARE BASSAR 110G | 12.49
2350 | BONE EVERY DAY BASSAR CARNE/BACON 80G | 7.99
2351 | BONE EVERY DAY BASSAR FIGADO 80G | 6.49
2352 | POMADA SARNAVET PROVETS 30G | 28.20
2353 | BISC DOG CHOW EXTRA LIFE FL FRANGO 300G | 14.00
2354 | DENTALIFE GATOS FRANGO 40G | 9.00
2355 | DOG CHOW SACHE FL RP FGO/MAC 100G | 2.50
2356 | PAPEL REPORT MULT BCO A4 500FL 75G (CX C | 299.99
2357 | COMEDOURO PLAST PRETO PURINA 300ML | 20.00
2358 | KIT FILHOTE C/CAMA (UNIDADE) | 95.00
2359 | SHAMPOO STARLUX NEUTRO 500ML | 15.49
2360 | CONDICIONADOR STARLUX NEUTRO 500ML | 16.99
2361 | KIT EDUCADOR SANITARIO XIXI N/S 500ML | 28.49
2362 | COLONIA STARLUX FILHOTES 120ML | 16.99
2363 | TOALHA UMEDECIDA PET PARA OLHOS 15UN | 8.99
2364 | COLONIA STARLUX MACHO 120ML | 16.99
2365 | CHURRASQUEIRA ELETRICA SHORT GRILL 110V$ | 120.00
2366 | SHAMPOO STARLUX 5M1 500ML | 15.49
2367 | RASQUEADEIRA CROOMING PET CABO MAD N2 | 19.99
2368 | RASQUEADEIRA SAVANA CABO MAD N3 | 17.69
2369 | RASQUEADEIRA SAVANA CABO MAD N4 | 22.99
2370 | RASQUEADEIRA SAVANA OSSO PATINHA PLAS N3 | 18.99
2371 | ESCOVA PLASTICA DEDO CERDAS DE BORRACHA | 3.99
2372 | PEDESTAL P PAPAGAIO AN65E UN | 257.00
2373 | BRIS SPRAY EQ PELE SECA OURO FINO 200ML | 129.00
2374 | CONDROMAX COM 90TBS | 238.00
2375 | ENROTRAT TABS 100MG OURO FINO | 47.00
2376 | ENROTRAT TABS 200MG OURO FINO | 77.49
2377 | COLONIA STARLUX FEMEA 120ML | 16.99
2378 | STARLUX PET OSSO PLAQUE ATAQUE BORRACHA | 6.49
2379 | STARLUX PET SACO P/ LIXO PET ROLO 30 UNI | 8.49
2380 | COMEDOURO PET INJET 4EM1 ROSA M | 20.99
2381 | COMEDOURO PET INJET 4EM1 AZUL M | 20.99
2382 | COMEDOURO PET INJET VERMELHO | 30.00
2383 | COMEDOURO PET INJET ROSA | 30.00
2384 | COMEDOURO PET INJET ROXO | 30.00
2385 | RACAO PREMIER CAES AD 15KG | 260.00
2386 | BISC MONELLO DIVERSAO BACON 300G | 10.00
2387 | MAXICAM 0,5MG CARTELA COM 10COMP | 36.30
2388 | MAXICAM PLUS 0,5MG CARTELA 10COMP | 55.00
2389 | MAXICAM PLUS 2MG CARTELA 8COMP | 64.00
2390 | MONELLO GATO FL SALMAO/FRANGO 1KG | 24.99
2391 | MONELLO GATO AD BO/PE FRA/PEIX 1KG | 24.99
2392 | MONELLO GATO AD CAST PERU/SALM 1KG | 24.99
2393 | NEOPET OUROFINO 20,1 A 40KG 2,68ML | 68.49
2394 | NEOPET OUROFINO 40KG 4,02ML | 85.00
2395 | NEOPET OUROFINO 10KG 0,67ML | 52.00
2396 | NEOPET OUROFINO 10,1 A 20KG 1,34ML | 58.00
2397 | DIAZIPRIN ORAL 20ML | 37.00
2398 | KENOVET 20ML | 43.55
2399 | ADVOCATE GATOS ATE 4KG 0,4ML 1UND | 85.00
2400 | SABOROSSO CAES CARNE 15KG | 77.00
2402 | IVERCANIS WORD 12MG 4COMP | 27.00
2403 | PULVERIZADOR 2L | 35.00
2404 | RACAO QUATREE LIFE CAES FL RMG 20KG | 284.00
2405 | BENZOCREOL 500ML | 30.00
2406 | RACAO TUTANO CAES MELHOR IDADE 15KG | 170.00
2407 | AREIA SANITARIA MAIS CAT 4KG | 7.00
2408 | AREIA SANITARIA MAIS CAT 6X4 | 35.00
2409 | AREIA SANITARIA MAIS CAT 6X4KG | 35.00
2410 | AROMATIZADOR BUCAL PROPLAC 50ML | 49.99
2411 | IMUNIZAN PET 150ML | 122.99
2412 | IBATOX IBASA 20ML | 9.99
2413 | CANEX ORIGINAL 4COMP | 8.00
2414 | INSETICIDA BLOCOS EXTRUSADO 1KG | 87.49
2415 | INSETICIDA K-OTHRINE GEL BARATAS 10G | 12.49
2416 | INSETICIDA RODILON PELLETS 25G | 2.00
2417 | INSETICIDA K-OTHRINE SC ENVU 25 30ML | 19.99
2418 | GRANULADO HIG. CAT WHEEL 2KG | 15.00
2419 | BIFINHO MEU DOG 60G | 7.49
2420 | GUIA STARLUX C/CORDA 35CMX16MM | 29.99
2421 | GUIA STARLUX C/CORDA 60CMX16MM | 27.99
2422 | GUIA STARLUX FINA 1MX10MM | 16.99
2423 | BANHEIRA STARLUX CLASSIC 7L | 29.99
2427 | CAREPET ORIGINAL PCT 10KG | 58.90
2428 | CAREPET ORIGINALPCT 20KG | 99.99
2429 | ALCON ALEVINOS 10G | 12.00
2430 | DEO COLONIA PELONCIO MELANCIA 60ML | 35.00
2431 | DEO COLONIA PELONCIO MACA VERDE 60ML | 35.00
2432 | COLONIA PELONCIO BSPEARS 60ML | 35.00
2433 | DEO COLONIA PELONCIO MORANGO 60ML | 35.00
2434 | DEO COLONIA PELONCIO BABY 60ML | 35.00
2435 | DEO COLONIA PELONCIO DOVE 60ML | 35.00
2436 | SHAMPOO POWERDUG ANTIPARASITARIO 500ML | 15.00
2437 | SHAMPOO SPLET NEUTRO MORANGO 500ML | 18.00
2438 | OGRAX GATOS OMEGA-3 30CAP | 89.00
2439 | RUBRALAN 10 ML | 19.00
2440 | SABONETE LIQUIDO ARBA VET 250ML | 60.00
2441 | **RACAO CAT CHOW GATO FL FRA/LEITE 7,5KG | 90.00
2442 | **RACAO CAT CHOW GATO AD CARNE 7,5KG | 90.00
2443 | **RACAO CAT CHOW GATO CASTRADO 7,5KG | 90.00
2444 | RACAO PASSAROS TRITURADA FINA 500G | 5.00
2445 | **RACAO DOG CHOW CAES AD RP FRA/ARR 15KG | 116.00
2446 | ALPO ADULTO CARNE/VEGETAIS 18KG | 150.00
2447 | **RACAO CAT CHOW GATO CAST FRANGO 10,1KG | 110.00
2448 | **RACAO CAT CHOW GATO FL FRA/LEIT 10,1KG | 110.00
2449 | RACAO DOG CHOW CAES AD CAR/FRA/ARR 20KG | 155.00
2450 | **RACAO DOG CHOW CAES FL RP FRA/ARR 15KG | 117.00
2451 | **RACAO DOG CHOW CAES AD FRA/ARR 15K | 116.00
2452 | **RACAO KANINA CAES AD CARN/CERE 15KG | 105.00
2453 | **RACAO FRISKIES GATO MIX DE CARNE 20KG | 210.00
2454 | **RACAO FRISKIES GATO AD FRANGO 10,1KG | 135.00
2455 | MONELLO CAES SENIOR FR/AR/BE KG | 13.00
2456 | AREIA HIGIENICA GREEN CAT BIO 2KG | 23.99
2457 | COLONIA DOLCE PET CEREJA/AVELA 85ML | 60.00
2458 | COLONIA DOLCE PET MAXPET 85ML | 60.00
2459 | COLONIA DOLCE PET MELANCIA 85ML | 60.00
2460 | EPIOTIC SPHERULIT 25ML | 55.00
2461 | BIODEX 10ML INJ. | 14.00
2462 | RACAO TUTANO CAES SENSIVEIS 15KG | 195.00
2463 | CAMA IGLU NYLON P | 40.00
2464 | CAMA IGLU NYLON GG | 65.00
2465 | PA HIGIENICA LIG BRIN | 9.00
2466 | BRINQUEDO STARLUX OVO MACICO | 6.00
2467 | BRINQUEDO STARLUX BOLA MACICA | 10.00
2468 | BANHEIRA STARLUX PARA GATO UN | 21.99
2469 | RACAO PREMIER CAES AD AMB INT FRA/SA 1KG | 55.00
2470 | RACAO PREMIER CAES FL AMB INT FRA/SA 1KG | 45.00
2471 | RACAO DOG CHOW CAES AD CONTROLE PES 15KG | 177.00
2472 | COMEDOURO ANTIFORMIGA P/GATO 150ML | 2.99
2473 | BEBEDOURO VIDA MANSA 2L | 80.00
2474 | PALITO DELICIOSSO BABY COM LEITE 100G | 18.00
2475 | MONELLO CAES AD TRAD FRANGO 10,1KG | 110.00
2476 | RACAO MONELLO SELECT CAES SENIOR FRA 2KG | 40.00
2477 | ANTISSEPTICO VETIOLATE SPRAY 50ML | 16.99
2478 | MONELLO CAES AD GO CARNE KG | 13.00
2479 | BIRBO GATOS AD BLEND KG | 11.00
2480 | AREIA KETS FINISSIMO 5X4KG | 48.00
2481 | AREIA SANITARIA KETS FINISSIMO 4KG | 11.00
2482 | TAPETE HIG BEEPS 60X80CM 10UN | 35.00
2483 | ACEPRAN VETNIL 10ML | 69.49
2484 | VIT ADE 50ML | 15.00
2485 | MEGASBELT MEGANUX LARANJA 30COMP | 80.00
2486 | MEGASTRONG MEGANUX FONTE AMINOACI 30COMP | 70.00
2487 | RACAO CAT EXCELLENCE CAST SEN FRA 10,1KG | 169.99
2488 | MEGAARTRO MEGANUX COLAGENO 30COMP | 70.00
2489 | MEGACOMPLEX MEGANUX VITA/MINERAIS 30COMP | 60.00
2490 | MEGAPIEL MEGANUX PELE/PELO 30COMP | 70.00
2491 | MEGAHEP MEGANUX ALCACHOFRA 30COMP | 70.00
2492 | MEGASENIOR PLUS MEGANUX COLAGENO 30COMP | 70.00
2493 | MEGACALM MEGANUX TRIPTOFANO 30COMP | 70.00
2494 | MEGAPUREODORE MEGALUX 360G | 110.00
2495 | COLEIRA PREVIN COVELI 64CM 24G | 29.99
2496 | PRAPI ANTI-HELMINTICO COVELI 4COMP | 6.49
2497 | SERINGA INSUL 1ML DESCARPACK | 5.00
2498 | ESCOVA DUPLA FACE KABUM PET UN | 17.99
2499 | PETISCOS DREAMIES FRANGO 40G | 6.99
2500 | COLEIRA PET MAIS 5M | 22.00
2501 | PETISCOS DREAMIES CARNE 40G | 6.99
2502 | BISC BISCROK PEDIGREE MULTI AD 500G | 25.00
2503 | RACAO PAPA PETS SENSIVE 280G LT | 21.99
2504 | RACAO PAPA PETS RECUPERA 280G LT | 21.99
2505 | RACAO PAPA PETS GALINHADA 280G LT | 19.99
2506 | RACAO PAPA PETS PAPAGATOS 280G LT | 19.99
2507 | RACAO PAPA PETS FRANGUINHO 280G LT | 19.99
2508 | RACAO PAPA PETS PICADINHO 280G LT | 19.99
2509 | OTOCANIS CLEAN PROVETS 100ML | 18.00
2510 | ANTI-INFLAMATORIO CORTISOL BIOFARMA 20CP | 29.00
2511 | HOMEOPATIA ORGAPAX ORGAPET 30ML | 46.00
2512 | HOMEOPATIA PSICOGEST ORGAPET 30ML | 79.99
2513 | PAPAPETS VEGAN STICKS 65G | 8.99
2514 | BISC PAPAPETS CENOURA COM AVEIA 150G | 9.99
2515 | HEMOFARM PRO PET 30ML | 19.00
2516 | POTEMIN VETBRAS B12 20ML | 12.00
2517 | POTEMIN VETBRAS B12 120ML | 20.00
2518 | NATU VIT VETBRAS 75ML | 17.00
2519 | ADE PO/COBALTO VETBRAS 1KG | 36.49
2520 | BIOXAN VALLEE 500ML | 35.00
2521 | PREVEGEST 5MG | 62.00
2522 | TOP GARD VANSIL 30KG 2COMP | 17.00
2523 | BE NATURE FRA/FIG/VEG 120G LT | 19.99
2524 | BE NATURE CARNE/FIGADO 120G LT | 19.99
2525 | BE NATURE ATUM/SARDINHA 120G LT | 19.99
2526 | BE NATURE SALMAO/ARROZ 300G LT | 23.99
2527 | BE NATURE FRANGO/MANDIOCA 300G LT | 25.00
2529 | BISC BE NATURE ORGANNACT MACA/COUVE 150G | 16.00
2530 | BISC BE NATURE ORGANNACT MORAN/FRAM 150G | 16.00
2531 | BISC BE NATURE ORGANNACT AMEI/MAMAO 150G | 16.00
2532 | BISC BE NATURE ORGANNACT MARAC/CAMO 150G | 16.00
2533 | BISC BE NATURE ORGANNACT BANA/MAMAO 150G | 16.00
2534 | AREIA HIGIENICA LIMPET´S 1,9KG | 26.99
2535 | ECTOMEVE SPRAY 200ML | 29.99
2536 | SABONETE ECTOMEVE 80G | 8.99
2537 | ALICATE PET ELO P UN | 25.99
2538 | ALICATE PET KABUM G UN | 21.99
2539 | BIRBO GATOS FL CARNE KG | 12.00
2540 | GUIA PEITORAL REFORCADO N7 G | 60.00
2541 | GUIA PEITORAL REFORCADO N5 P | 34.99
2542 | GUIA PEITORAL REFORCADO N6 M | 40.00
2543 | RACAO ROYAL CANIN X-SMALL PUPPY 1KG | 64.99
2544 | RACAO ROYAL CANIN X-SMALL ADULTO 1KG | 57.00
2545 | SHAMPOO PELONCIO FILHOTES 500ML | 35.00
2546 | SHAMPOO PELONCIO NEUTRO DOVE 500ML | 35.00
2547 | SHAMPOO PELONCIO PELOS CLAROS 500ML | 35.00
2548 | SHAMPOO PELONCIO PELOS ESCUROS 500ML | 35.00
2549 | CARBOVET 20COMP | 31.99
2550 | POLIVIN B12 20ML | 26.00
2551 | AMOX LA 100ML | 69.00
2552 | SOROFARM 500ML | 22.55
2553 | SHAMPOO SEBOLYTIC VIRBAC 250ML | 215.00
2554 | RACAO ROYAL CANIN FELINE GASTR/INT 1,5KG | 169.99
2555 | RACAO ROYAL CANIN FELINE RENAL 1,5KG | 165.00
2556 | RACAO CANINE HYPOALLERGENIC SMALL 10,1KG | 524.99
2557 | QUATREE SUP/CAES AD LIGHT SALMAO 3KG | 95.00
2558 | SHAMPOO PET ESSENCE GATOS 2EM1 200ML | 15.00
2559 | QUATREE SUP/CAES AD LIGHT SALMAO 15KG | 265.00
2560 | TORMICINA 100 10ML | 9.00
2561 | SHAMPOO HIPOALERSYN KONIG 200ML | 40.00
2562 | QUATREE SNACKS PALLITUS CARNE/BATATA 60G | 4.50
2563 | QUATREE SNACKS PALLITUS CORDE/BATATA 60G | 4.50
2564 | SHAMPOO GREEN PET ANTI-RESIDUO 700ML | 12.00
2565 | SABAO DE ENXOFRE PROVETS 80G | 10.00
2566 | BRINCO PARA CAES/GATO UN | 2.50
2567 | SHAMPOO CLOREXIDINA DERMOCLEAN 500ML | 25.00
2568 | SILMOX CL 300MG 10 COMPRIMIDOS | 110.00
2569 | SILMOX CL 150MG 10 COMPRIMIDOS | 74.00
2570 | CEFA SID VANSIL 220MG 10COMP | 51.99
2571 | CEFA SID VANSIL 440MG 10COMP | 95.99
2572 | RACAO TUTANO CAES AD FRANGO 20KG | 200.00
2573 | RACAO PAPAGAIO 10KG | 140.00
2574 | AVITRIN COVELI CALCIO PLUS 15ML | 18.00
2575 | AVITRIN COVELI FERRO MAX 15ML | 18.00
2576 | ALERGOVET C 1,4MG COVELI 10COMP | 60.00
2577 | ALERGOVET C 0,7MG COVELI 20COMP | 67.00
2578 | CARPROVET 100MG COVELI 14COMP | 88.00
2579 | CARPROVET 25MG COVELI 14COMP | 59.99
2580 | CARPROVET 75MG COVELI 14COMP | 86.99
2581 | KABOODLE OUT DRY CAT 10,9KG | 120.00
2582 | DESENBOLADOR DE PELOS HOMEPET | 17.99
2583 | BEBEDOURO FONTE DURAPETS AZUL | 139.99
2584 | BEBEDOURO FONTE DURAPETS ROSA | 99.99
2585 | BEBEDOURO FONTE DURAPETS LARANJA | 139.99
2586 | ADESIVO CAES/GATO | 2.50
2587 | COLEIRA PEITORAL SIMPLES N3 | 9.99
2588 | COLEIRA DUPLA N3 | 12.00
2589 | COLEIRA DUPLA N5 | 13.99
2590 | COLEIRA TRIPLA | 15.99
2591 | COLEIRA TRIPLA LARGA | 24.99
2592 | COLEIRA GATO LUXO | 4.00
2593 | COLEIRA GATO COM GUIA | 6.99
2594 | COLEIRA PEITORAL XADREZ N3 | 19.99
2595 | COLEIRA PEITORAL XADREZ SIMPLES N0 | 19.99
2596 | COLEIRA PEITORAL XADREZ SIMPLES N1 | 21.99
2597 | DOG CHOW PETISCO LEITE FL 75G | 7.99
2598 | PORTAO PET ACO MIX | 130.00
2599 | ADVOCATE GATOS 4 A 8KG 0,8ML 3UND | 185.00
2600 | SABONETE WORLD ANTIPULGAS 80G | 8.99
2601 | TAPETE REFRESCANTE 65X50CM | 69.99
2602 | VETLIFE GATO OBESITY 2KG | 150.00
2603 | VETLIFE GATO GASTRO-INTESTINAL 2KG | 165.00
2604 | ND ANCESTRAL FEL CAST FRANG 1,5KG | 154.00
2605 | ND OCEAN CAES FL SALMAO/MELAO 800G | 94.00
2606 | CERENIA ZOETIS 24MG | 124.00
2607 | CERENIA ZOETIS 16MG | 110.00
2608 | CERENIA ZOETIS 160MG | 245.00
2609 | RIMADYL ZOETIS 25MG | 79.00
2610 | RIMADYL ZOETIS 75MG | 98.00
2611 | RIMADYL ZOETIS 100MG | 117.00
2612 | ESCOVA DUPLA FACE PET CROOMING UN | 21.99
2613 | ESCOVA SAVANA | 14.99
2614 | RACAO GALO DE RACA PREMIUM CANTO 10KG | 69.99
2615 | RACAO CANTONINH PASSARO SABIA/PRETO 10KG | 110.00
2616 | PEDIGREE SACHE AD 7+ CAR 100G | 2.50
2617 | DISPENSER 45L - MODULO AVULSO PRETO PREM | 250.00
2618 | TERGENVET PET SPRAY VETNIL 125ML | 41.99
2619 | BIONEW VETNIL 100ML | 169.99
2620 | RACAO PEDIGREE CAE AD RP SAUD/ATI 10,1KG | 69.99
2621 | RACAO PEDIGREE CAES AD CARNE/FRAN 10,1KG | 69.99
2622 | IMPRESSORA NAO FISCAL I9 ELGIN PR USB GU | 5000.00
2623 | IMPRESSORA MULTIF LASER DCP1602 BROTHER | 2077.90
2624 | IMPRESSORA NAO FISCAL I9 ELGIN PR USB GU | 526.90
2625 | LEITOR DE CODIGO DE BARRAS 1D E 2D BEMAT | 1500.00
2626 | MAIONESE TRADICIONAL FP HEMMER 290G (25) | 35.00
2627 | MIKDOG SACHE AD RG CARNE 100G | 2.30
2628 | BRINQ. STARLUX PET OSSO MAXINE N2 | 6.99
2629 | BRINQ. STARLUX PET OSSO MAXINE N1 | 5.99
2630 | BRINQ. STARLUX PET OSSO ATAQUE LISO N3 | 6.99
2631 | RACAO PEDIGREE CAES FL CAR/FRA L20/P18KG | 210.00
2632 | RACAO PEDIGREE CAES AD CAR/VEG L20/P18KG | 200.00
2633 | RACAO PEDIGREE CAES AD CAR/FRA L20/P18KG | 220.00
2634 | COPOS PS CRISTALCOPO 200ML TR C/ 2500UN | 110.00
2635 | BOBINA 80MMX40M 1V R-50 BR IMP C/30 | 56.98
2636 | DISP.POUPADOR DE COPOS 150/180/200ML BR | 17.49
2637 | PAPEL HIG. FAMILIAR SUPREMO 16X4X30M | 15.00
2638 | FLANELA MC FLANELAS 39X59 AMAR. | 13.20
2639 | PANO DE CHAO FLANEL. TIPO C MC 42X62 | 168.00
2640 | AGUA SANITARIA TUBARAO 12X1L | 3.00
2641 | FITA QUALITAPE TRANSP. 48MMX40MM | 145.20
2642 | CAFE MOIDO ALMOFADA MARATA 250G | 130.68
2643 | DETERGENTE IZABELLA MACA 500ML | 35.00
2644 | DESINFETANTE FLOR DE LAVANDA URCA 2L | 450.00
2645 | ALCOOL ETILICO HIDR 70-12X1LT | 10.00
2646 | SACOLA PLASTICA 32X43 BRANCA | 100.00
2647 | DISPENSER POUPADOR DE COPOS 50ML BR | 32.69
2648 | BOBINA ESTRELA 30X40 C/400 UND | 26.00
2649 | BOBINA ESTRELA 35X50 C/400 UND | 8.80
2650 | BOBINA 40X55 ESTRELA CVS C/400UN | 200.00
2651 | COPO MARATA 050ML P/CAFE 50X100 C/5000 | 4.00
2652 | SACOLA PLASTICA 40X50 BRANCA | 20.00
